Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-04 10:38:00-04:00,172.02999877929688,172.33999633789062,171.8574981689453,172.27000427246094,3369,0,0
2021-10-04 10:39:00-04:00,172.0800018310547,172.5,171.80459594726562,172.27999877929688,4635,0,0
2021-10-04 10:40:00-04:00,172.3800048828125,172.52000427246094,172.3000030517578,172.3000030517578,7903,0,0
2021-10-04 10:41:00-04:00,172.24899291992188,172.4499969482422,172.07000732421875,172.3300018310547,2591,0,0
2021-10-04 10:42:00-04:00,172.64999389648438,172.7899932861328,172.5800018310547,172.75999450683594,3654,0,0
2021-10-04 10:43:00-04:00,172.52000427246094,172.52000427246094,172.2458953857422,172.3000030517578,2114,0,0
2021-10-04 10:44:00-04:00,172.38999938964844,172.75,172.20379638671875,172.75,1596,0,0
2021-10-04 10:45:00-04:00,172.66000366210938,172.66000366210938,172.04949951171875,172.04949951171875,3238,0,0
2021-10-04 10:46:00-04:00,172.23370361328125,172.23370361328125,171.9499969482422,172.22000122070312,1879,0,0
2021-10-04 10:47:00-04:00,172.12750244140625,173.4600067138672,172.07000732421875,173.44000244140625,9591,0,0
2021-10-04 10:48:00-04:00,173.47000122070312,173.61990356445312,173.00999450683594,173.19000244140625,3767,0,0
2021-10-04 10:49:00-04:00,173.08340454101562,174.1199951171875,173.08340454101562,173.8300018310547,10819,0,0
2021-10-04 10:50:00-04:00,173.92999267578125,174.1199951171875,173.74000549316406,173.97000122070312,6697,0,0
2021-10-04 10:51:00-04:00,174.02999877929688,174.75999450683594,173.97000122070312,174.75999450683594,11158,0,0
2021-10-04 10:52:00-04:00,174.3300018310547,174.75,173.83999633789062,173.91929626464844,6560,0,0
2021-10-04 10:53:00-04:00,173.92999267578125,173.92999267578125,173.0399932861328,173.0399932861328,7733,0,0
2021-10-04 10:54:00-04:00,173.13499450683594,173.13499450683594,172.77000427246094,172.82000732421875,3352,0,0
2021-10-04 10:55:00-04:00,172.82000732421875,173.36000061035156,172.82000732421875,173.1999969482422,2544,0,0
2021-10-04 10:56:00-04:00,173.4199981689453,173.64999389648438,172.97000122070312,173.54010009765625,5119,0,0
2021-10-04 10:57:00-04:00,173.54010009765625,173.54010009765625,173.22999572753906,173.49000549316406,6225,0,0
2021-10-04 10:58:00-04:00,173.50999450683594,173.8249969482422,173.50999450683594,173.8249969482422,2864,0,0
2021-10-04 10:59:00-04:00,174.0,174.0,173.8300018310547,173.9499969482422,3657,0,0
2021-10-04 11:00:00-04:00,173.87559509277344,173.93499755859375,173.7100067138672,173.7100067138672,2925,0,0
2021-10-04 11:01:00-04:00,173.69500732421875,173.69500732421875,173.66000366210938,173.66000366210938,1283,0,0
2021-10-04 11:02:00-04:00,173.42999267578125,173.42999267578125,173.27999877929688,173.27999877929688,1082,0,0
2021-10-04 11:03:00-04:00,173.3300018310547,173.4199981689453,173.3300018310547,173.41000366210938,1305,0,0
2021-10-04 11:04:00-04:00,173.33999633789062,173.73500061035156,173.33999633789062,173.73500061035156,2024,0,0
2021-10-04 11:05:00-04:00,173.78500366210938,173.87989807128906,173.46719360351562,173.6199951171875,3996,0,0
2021-10-04 11:06:00-04:00,173.9499969482422,174.0800018310547,173.9499969482422,174.0,2066,0,0
2021-10-04 11:07:00-04:00,173.7899932861328,173.8000030517578,173.5399932861328,173.72999572753906,2278,0,0
2021-10-04 11:08:00-04:00,173.86680603027344,173.89500427246094,173.86680603027344,173.89500427246094,979,0,0
2021-10-04 11:09:00-04:00,173.66000366210938,173.72000122070312,173.5800018310547,173.61000061035156,1862,0,0
2021-10-04 11:10:00-04:00,173.60000610351562,173.60000610351562,173.60000610351562,173.60000610351562,619,0,0
2021-10-04 11:11:00-04:00,173.5399932861328,173.5399932861328,173.14010620117188,173.14010620117188,3614,0,0
2021-10-04 11:12:00-04:00,173.14010620117188,174.0,173.14010620117188,173.96499633789062,2991,0,0
2021-10-04 11:13:00-04:00,173.85000610351562,173.85000610351562,173.83999633789062,173.83999633789062,1107,0,0
2021-10-04 11:14:00-04:00,173.67999267578125,173.93499755859375,173.6750030517578,173.93499755859375,1700,0,0
2021-10-04 11:15:00-04:00,173.73500061035156,173.9499053955078,173.73500061035156,173.8000030517578,862,0,0
2021-10-04 11:16:00-04:00,173.9499053955078,173.9499053955078,173.9199981689453,173.9199981689453,597,0,0
2021-10-04 11:18:00-04:00,175.10000610351562,175.10000610351562,174.85569763183594,175.0449981689453,20858,0,0
2021-10-04 11:19:00-04:00,175.1699981689453,175.99989318847656,175.1699981689453,175.6300048828125,11552,0,0
2021-10-04 11:20:00-04:00,175.7386932373047,175.7386932373047,175.12559509277344,175.12559509277344,7448,0,0
2021-10-04 11:22:00-04:00,175.3300018310547,175.3300018310547,174.82000732421875,174.88259887695312,3054,0,0
2021-10-04 11:23:00-04:00,174.8000030517578,174.8300018310547,174.49000549316406,174.49000549316406,2229,0,0
2021-10-04 11:24:00-04:00,174.5,174.5500030517578,174.47000122070312,174.47500610351562,3592,0,0
2021-10-04 11:25:00-04:00,174.1199951171875,174.36630249023438,174.0,174.33999633789062,5147,0,0
2021-10-04 11:26:00-04:00,174.27000427246094,174.94000244140625,174.27000427246094,174.83999633789062,4601,0,0
2021-10-04 11:27:00-04:00,174.85000610351562,174.85000610351562,174.75,174.75,887,0,0
2021-10-04 11:28:00-04:00,174.55999755859375,174.60000610351562,174.41000366210938,174.60000610351562,2031,0,0
2021-10-04 11:29:00-04:00,174.75,174.75,174.5500030517578,174.5500030517578,2584,0,0
2021-10-04 11:30:00-04:00,174.33999633789062,174.75,174.33999633789062,174.4250030517578,3244,0,0
2021-10-04 11:31:00-04:00,174.5500030517578,174.8300018310547,174.47850036621094,174.8300018310547,1021,0,0
2021-10-04 11:32:00-04:00,174.60000610351562,174.60000610351562,174.22000122070312,174.27000427246094,1636,0,0
2021-10-04 11:33:00-04:00,174.19000244140625,174.63609313964844,174.19000244140625,174.63609313964844,1909,0,0
2021-10-04 11:34:00-04:00,174.14999389648438,174.14999389648438,173.49000549316406,173.57009887695312,4890,0,0
2021-10-04 11:35:00-04:00,173.4199981689453,173.83999633789062,173.3699951171875,173.83999633789062,5660,0,0
2021-10-04 11:36:00-04:00,173.49000549316406,173.49000549316406,172.97999572753906,172.97999572753906,5072,0,0
2021-10-04 11:37:00-04:00,173.00149536132812,173.14999389648438,172.97560119628906,173.14999389648438,1978,0,0
2021-10-04 11:38:00-04:00,173.32000732421875,173.32000732421875,172.6999969482422,172.9499969482422,2621,0,0
2021-10-04 11:39:00-04:00,172.9600067138672,172.9600067138672,172.9499969482422,172.95010375976562,1600,0,0
2021-10-04 11:40:00-04:00,172.94149780273438,173.26870727539062,172.91000366210938,173.26870727539062,794,0,0
2021-10-04 11:41:00-04:00,173.47999572753906,173.47999572753906,173.44110107421875,173.44110107421875,322,0,0
2021-10-04 11:42:00-04:00,173.5216064453125,173.72999572753906,173.4499969482422,173.4499969482422,1375,0,0
2021-10-04 11:43:00-04:00,173.62229919433594,173.62229919433594,173.16000366210938,173.16000366210938,2540,0,0
2021-10-04 11:44:00-04:00,173.5198974609375,173.5198974609375,173.02999877929688,173.02999877929688,1486,0,0
2021-10-04 11:45:00-04:00,173.10150146484375,173.58999633789062,172.97000122070312,173.58999633789062,1437,0,0
2021-10-04 11:46:00-04:00,173.63999938964844,173.63999938964844,173.63999938964844,173.63999938964844,180,0,0
2021-10-04 11:47:00-04:00,173.10000610351562,173.10000610351562,172.77000427246094,172.77000427246094,2025,0,0
2021-10-04 11:48:00-04:00,172.85000610351562,173.197998046875,172.72999572753906,173.0883026123047,4894,0,0
2021-10-04 11:49:00-04:00,173.0,173.1999969482422,172.9199981689453,173.1999969482422,1099,0,0
2021-10-04 11:50:00-04:00,173.10000610351562,173.10000610351562,172.84010314941406,173.0,3105,0,0
2021-10-04 11:51:00-04:00,173.0,173.10000610351562,173.0,173.10000610351562,1529,0,0
2021-10-04 11:52:00-04:00,173.10000610351562,173.2050018310547,173.10000610351562,173.2050018310547,436,0,0
2021-10-04 11:53:00-04:00,173.22000122070312,173.22000122070312,173.11000061035156,173.1199951171875,1465,0,0
2021-10-04 11:54:00-04:00,173.08009338378906,173.08009338378906,173.08009338378906,173.08009338378906,425,0,0
2021-10-04 11:55:00-04:00,173.2200927734375,173.35000610351562,173.2200927734375,173.35000610351562,654,0,0
2021-10-04 11:56:00-04:00,173.40499877929688,173.45159912109375,173.2899932861328,173.45159912109375,1206,0,0
2021-10-04 11:57:00-04:00,173.4033966064453,173.4033966064453,173.40289306640625,173.40289306640625,764,0,0
2021-10-04 11:58:00-04:00,173.4550018310547,173.60760498046875,173.4550018310547,173.60760498046875,863,0,0
2021-10-04 11:59:00-04:00,173.66000366210938,173.8000030517578,173.66000366210938,173.78729248046875,3857,0,0
2021-10-04 12:00:00-04:00,173.69000244140625,173.69000244140625,173.69000244140625,173.69000244140625,697,0,0
2021-10-04 12:02:00-04:00,173.92689514160156,173.92689514160156,173.66000366210938,173.77999877929688,1154,0,0
2021-10-04 12:03:00-04:00,173.57000732421875,173.7198944091797,173.52000427246094,173.69000244140625,1390,0,0
2021-10-04 12:05:00-04:00,173.75369262695312,173.75369262695312,173.75369262695312,173.75369262695312,393,0,0
2021-10-04 12:06:00-04:00,173.72000122070312,173.72000122070312,173.52000427246094,173.52000427246094,899,0,0
2021-10-04 12:08:00-04:00,173.6999969482422,173.89430236816406,173.69000244140625,173.8000030517578,2668,0,0
2021-10-04 12:09:00-04:00,173.91000366210938,173.92999267578125,173.91000366210938,173.9250030517578,1674,0,0
2021-10-04 12:10:00-04:00,173.88999938964844,173.88999938964844,173.88999938964844,173.88999938964844,227,0,0
2021-10-04 12:11:00-04:00,173.88999938964844,173.88999938964844,173.88999938964844,173.88999938964844,252,0,0
2021-10-04 12:12:00-04:00,173.77000427246094,173.77999877929688,173.75999450683594,173.77000427246094,1096,0,0
2021-10-04 12:13:00-04:00,173.99000549316406,173.99000549316406,173.82000732421875,173.90499877929688,1864,0,0
2021-10-04 12:14:00-04:00,173.80999755859375,173.83189392089844,173.80999755859375,173.83189392089844,1461,0,0
2021-10-04 12:15:00-04:00,173.77000427246094,173.77000427246094,173.58999633789062,173.58999633789062,2739,0,0
2021-10-04 12:16:00-04:00,173.60000610351562,173.60000610351562,173.57000732421875,173.5850067138672,782,0,0
2021-10-04 12:17:00-04:00,173.4600067138672,173.53070068359375,173.3699951171875,173.3699951171875,1213,0,0
2021-10-04 12:18:00-04:00,173.52999877929688,173.5500030517578,173.52999877929688,173.5500030517578,423,0,0
2021-10-04 12:19:00-04:00,173.58999633789062,173.86000061035156,173.58999633789062,173.86000061035156,1092,0,0
2021-10-04 12:20:00-04:00,173.88999938964844,174.0,173.8800048828125,174.0,1975,0,0
2021-10-04 12:21:00-04:00,173.84970092773438,173.84970092773438,173.84970092773438,173.84970092773438,297,0,0
2021-10-04 12:22:00-04:00,173.92630004882812,173.92630004882812,173.7740020751953,173.7740020751953,1005,0,0
2021-10-04 12:23:00-04:00,173.53909301757812,173.58999633789062,173.53909301757812,173.58999633789062,478,0,0
2021-10-04 12:24:00-04:00,173.67999267578125,173.8000030517578,173.58999633789062,173.72000122070312,1551,0,0
2021-10-04 12:25:00-04:00,173.5,173.5,173.5,173.5,1082,0,0
2021-10-04 12:26:00-04:00,173.69000244140625,173.69000244140625,173.61500549316406,173.61500549316406,611,0,0
2021-10-04 12:27:00-04:00,173.7899932861328,173.7899932861328,173.7899932861328,173.7899932861328,557,0,0
2021-10-04 12:28:00-04:00,173.86000061035156,173.86000061035156,173.86000061035156,173.86000061035156,515,0,0
2021-10-04 12:29:00-04:00,173.6699981689453,173.6699981689453,173.6699981689453,173.6699981689453,271,0,0
2021-10-04 12:30:00-04:00,173.63999938964844,173.85000610351562,173.6300048828125,173.82000732421875,1427,0,0
2021-10-04 12:31:00-04:00,173.6300048828125,174.0,173.6300048828125,174.0,2283,0,0
2021-10-04 12:32:00-04:00,173.9600067138672,173.97999572753906,173.9600067138672,173.97999572753906,633,0,0
2021-10-04 12:33:00-04:00,174.0500030517578,174.0500030517578,174.0500030517578,174.0500030517578,512,0,0
2021-10-04 12:34:00-04:00,174.1699981689453,174.36000061035156,174.1699981689453,174.36000061035156,979,0,0
2021-10-04 12:35:00-04:00,174.5,174.5,174.4199981689453,174.4199981689453,798,0,0
2021-10-04 12:36:00-04:00,174.5800018310547,174.6199951171875,174.5800018310547,174.61000061035156,807,0,0
2021-10-04 12:37:00-04:00,174.27999877929688,174.27999877929688,174.25999450683594,174.25999450683594,1209,0,0
2021-10-04 12:38:00-04:00,174.38999938964844,174.38999938964844,174.389892578125,174.389892578125,371,0,0
2021-10-04 12:39:00-04:00,174.13999938964844,174.39999389648438,174.13999938964844,174.38999938964844,1817,0,0
2021-10-04 12:40:00-04:00,174.2100067138672,174.2100067138672,174.0,174.0,2329,0,0
2021-10-04 12:41:00-04:00,174.02520751953125,174.06019592285156,174.00999450683594,174.01499938964844,2457,0,0
2021-10-04 12:42:00-04:00,174.16000366210938,174.16000366210938,174.02000427246094,174.02000427246094,501,0,0
2021-10-04 12:43:00-04:00,174.10499572753906,174.2100067138672,174.10499572753906,174.2100067138672,1096,0,0
2021-10-04 12:44:00-04:00,174.36000061035156,174.36000061035156,174.36000061035156,174.36000061035156,924,0,0
2021-10-04 12:45:00-04:00,174.3699951171875,174.8000030517578,174.34500122070312,174.6999969482422,4026,0,0
2021-10-04 12:46:00-04:00,174.69000244140625,174.86000061035156,174.05999755859375,174.05999755859375,4973,0,0
2021-10-04 12:47:00-04:00,174.26499938964844,174.67999267578125,174.26499938964844,174.58990478515625,1442,0,0
2021-10-04 12:48:00-04:00,174.38999938964844,174.38999938964844,174.38999938964844,174.38999938964844,303,0,0
2021-10-04 12:49:00-04:00,174.42999267578125,174.75999450683594,174.42999267578125,174.74000549316406,3383,0,0
2021-10-04 12:50:00-04:00,174.74000549316406,174.74000549316406,174.68499755859375,174.68499755859375,869,0,0
2021-10-04 12:51:00-04:00,174.5399932861328,174.55999755859375,174.4250030517578,174.5,2016,0,0
2021-10-04 12:52:00-04:00,174.47999572753906,174.49000549316406,174.41000366210938,174.41000366210938,980,0,0
2021-10-04 12:53:00-04:00,174.52999877929688,174.5399932861328,174.52999877929688,174.5399932861328,998,0,0
2021-10-04 12:54:00-04:00,174.42999267578125,174.42999267578125,174.2100067138672,174.42999267578125,2441,0,0
2021-10-04 12:55:00-04:00,174.4199981689453,174.4199981689453,174.3000030517578,174.39999389648438,1637,0,0
2021-10-04 12:56:00-04:00,174.38999938964844,174.38999938964844,174.05999755859375,174.05999755859375,2020,0,0
2021-10-04 12:57:00-04:00,174.10000610351562,174.279296875,174.10000610351562,174.279296875,577,0,0
2021-10-04 12:58:00-04:00,174.17999267578125,174.17999267578125,174.02000427246094,174.0399932861328,1103,0,0
2021-10-04 12:59:00-04:00,173.91000366210938,173.97999572753906,173.89999389648438,173.92999267578125,1181,0,0
2021-10-04 13:00:00-04:00,173.8300018310547,173.8300018310547,173.6199951171875,173.66000366210938,2345,0,0
2021-10-04 13:01:00-04:00,173.61000061035156,173.61000061035156,173.44000244140625,173.44000244140625,533,0,0
2021-10-04 13:02:00-04:00,173.57000732421875,173.57000732421875,173.35000610351562,173.3800048828125,1462,0,0
2021-10-04 13:03:00-04:00,173.25999450683594,173.47000122070312,173.25999450683594,173.3719024658203,1509,0,0
2021-10-04 13:04:00-04:00,173.3699951171875,173.3699951171875,173.25,173.25,1377,0,0
2021-10-04 13:05:00-04:00,173.30999755859375,173.32000732421875,173.10499572753906,173.19000244140625,2390,0,0
2021-10-04 13:06:00-04:00,173.11500549316406,173.2100067138672,173.11000061035156,173.18499755859375,2126,0,0
2021-10-04 13:07:00-04:00,173.10000610351562,173.22999572753906,172.8800048828125,173.22999572753906,4262,0,0
2021-10-04 13:08:00-04:00,173.32000732421875,173.50999450683594,173.32000732421875,173.50999450683594,901,0,0
2021-10-04 13:09:00-04:00,173.50999450683594,173.71719360351562,173.50999450683594,173.71719360351562,836,0,0
2021-10-04 13:10:00-04:00,173.6999969482422,173.6999969482422,173.60000610351562,173.60000610351562,855,0,0
2021-10-04 13:12:00-04:00,173.63999938964844,173.63999938964844,173.63999938964844,173.63999938964844,1660,0,0
2021-10-04 13:14:00-04:00,173.82000732421875,173.82000732421875,173.8000030517578,173.8000030517578,643,0,0
2021-10-04 13:15:00-04:00,173.7899932861328,173.8000030517578,173.7899932861328,173.8000030517578,779,0,0
2021-10-04 13:16:00-04:00,173.63999938964844,173.63999938964844,173.58999633789062,173.58999633789062,2569,0,0
2021-10-04 13:18:00-04:00,173.52000427246094,173.5500030517578,173.52000427246094,173.52999877929688,1256,0,0
2021-10-04 13:20:00-04:00,173.72000122070312,173.78500366210938,173.72000122070312,173.77000427246094,551,0,0
2021-10-04 13:21:00-04:00,173.8000030517578,173.8000030517578,173.55999755859375,173.55999755859375,806,0,0
2021-10-04 13:22:00-04:00,173.60000610351562,173.80999755859375,173.60000610351562,173.8000030517578,1311,0,0
2021-10-04 13:23:00-04:00,173.8000030517578,173.8000030517578,173.67999267578125,173.67999267578125,386,0,0
2021-10-04 13:24:00-04:00,173.77000427246094,173.77000427246094,173.77000427246094,173.77000427246094,512,0,0
2021-10-04 13:25:00-04:00,173.57989501953125,173.57989501953125,173.47500610351562,173.47500610351562,1162,0,0
2021-10-04 13:26:00-04:00,173.57000732421875,173.57000732421875,173.2852020263672,173.42999267578125,1167,0,0
2021-10-04 13:27:00-04:00,173.4499969482422,173.49000549316406,173.39500427246094,173.39500427246094,782,0,0
2021-10-04 13:28:00-04:00,173.27999877929688,173.3000030517578,173.02999877929688,173.02999877929688,1600,0,0
2021-10-04 13:29:00-04:00,173.27969360351562,173.27969360351562,173.27969360351562,173.27969360351562,473,0,0
2021-10-04 13:30:00-04:00,173.25,173.38999938964844,173.24000549316406,173.25,1520,0,0
2021-10-04 13:31:00-04:00,173.22999572753906,173.22999572753906,172.97000122070312,172.97000122070312,1373,0,0
2021-10-04 13:32:00-04:00,173.11000061035156,173.75999450683594,173.11000061035156,173.72999572753906,6251,0,0
2021-10-04 13:33:00-04:00,173.6199951171875,173.91000366210938,173.6199951171875,173.77999877929688,7118,0,0
2021-10-04 13:34:00-04:00,173.86000061035156,174.4600067138672,173.8300018310547,174.4600067138672,3823,0,0
2021-10-04 13:35:00-04:00,174.47999572753906,174.7205047607422,174.44000244140625,174.52000427246094,4166,0,0
2021-10-04 13:38:00-04:00,174.3000030517578,174.3000030517578,174.1300048828125,174.1300048828125,1333,0,0
2021-10-04 13:39:00-04:00,174.01010131835938,174.14999389648438,174.00999450683594,174.13999938964844,1460,0,0
2021-10-04 13:40:00-04:00,174.1649932861328,174.22000122070312,174.0657958984375,174.0657958984375,2117,0,0
2021-10-04 13:41:00-04:00,174.07000732421875,174.27999877929688,174.0,174.27999877929688,1101,0,0
2021-10-04 13:42:00-04:00,174.25,174.3000030517578,174.22999572753906,174.3000030517578,1288,0,0
2021-10-04 13:43:00-04:00,174.3000030517578,174.3000030517578,174.22000122070312,174.22000122070312,650,0,0
2021-10-04 13:44:00-04:00,174.3000030517578,174.6199951171875,174.3000030517578,174.52000427246094,5165,0,0
2021-10-04 13:46:00-04:00,174.4600067138672,174.4600067138672,174.38999938964844,174.38999938964844,793,0,0
2021-10-04 13:47:00-04:00,174.14010620117188,174.14010620117188,174.13999938964844,174.13999938964844,475,0,0
2021-10-04 13:48:00-04:00,174.22000122070312,174.42999267578125,174.1999969482422,174.42999267578125,2227,0,0
2021-10-04 13:49:00-04:00,174.4499969482422,174.4499969482422,174.4499969482422,174.4499969482422,488,0,0
2021-10-04 13:50:00-04:00,174.47000122070312,174.47000122070312,174.47000122070312,174.47000122070312,347,0,0
2021-10-04 13:51:00-04:00,174.35000610351562,174.35000610351562,174.3300018310547,174.3300018310547,1612,0,0
2021-10-04 13:52:00-04:00,174.2100067138672,174.22000122070312,174.2100067138672,174.2100067138672,401,0,0
2021-10-04 13:53:00-04:00,174.25,174.3300018310547,174.08999633789062,174.08999633789062,1207,0,0
2021-10-04 13:54:00-04:00,174.13429260253906,174.13429260253906,174.1060028076172,174.1060028076172,564,0,0
2021-10-04 13:55:00-04:00,174.27999877929688,174.35000610351562,174.0399932861328,174.0399932861328,1036,0,0
2021-10-04 13:56:00-04:00,174.02000427246094,174.02000427246094,174.02000427246094,174.02000427246094,467,0,0
2021-10-04 13:57:00-04:00,173.9199981689453,173.9199981689453,173.9199981689453,173.9199981689453,886,0,0
2021-10-04 13:58:00-04:00,174.1999969482422,174.1999969482422,174.1999969482422,174.1999969482422,718,0,0
2021-10-04 13:59:00-04:00,174.11000061035156,174.11000061035156,174.11000061035156,174.11000061035156,789,0,0
2021-10-04 14:00:00-04:00,174.25999450683594,174.74989318847656,174.2100067138672,174.4447021484375,4251,0,0
2021-10-04 14:01:00-04:00,174.47999572753906,174.47999572753906,174.1199951171875,174.4250030517578,2359,0,0
2021-10-04 14:02:00-04:00,174.33920288085938,174.5299072265625,174.33920288085938,174.5198974609375,1212,0,0
2021-10-04 14:03:00-04:00,174.44000244140625,174.4499969482422,174.44000244140625,174.4499969482422,1141,0,0
2021-10-04 14:04:00-04:00,174.5500030517578,174.60000610351562,174.5500030517578,174.60000610351562,996,0,0
2021-10-04 14:06:00-04:00,174.75999450683594,174.91839599609375,174.75,174.77000427246094,1596,0,0
2021-10-04 14:07:00-04:00,174.7050018310547,174.7899932861328,174.60000610351562,174.7100067138672,1892,0,0
2021-10-04 14:08:00-04:00,174.75,174.75,174.75,174.75,475,0,0
2021-10-04 14:09:00-04:00,174.61000061035156,174.61000061035156,174.5,174.5,1056,0,0
2021-10-04 14:10:00-04:00,174.55999755859375,174.67999267578125,174.55999755859375,174.67999267578125,1084,0,0
2021-10-04 14:11:00-04:00,174.7100067138672,174.7100067138672,174.39500427246094,174.39500427246094,1654,0,0
2021-10-04 14:12:00-04:00,174.30999755859375,174.36000061035156,174.02999877929688,174.02999877929688,1937,0,0
2021-10-04 14:13:00-04:00,174.00999450683594,174.02000427246094,174.00999450683594,174.02000427246094,1291,0,0
2021-10-04 14:14:00-04:00,173.9499969482422,174.0399932861328,173.85000610351562,174.00999450683594,1029,0,0
2021-10-04 14:16:00-04:00,174.0399932861328,174.1634979248047,174.0399932861328,174.1634979248047,852,0,0
2021-10-04 14:17:00-04:00,173.97000122070312,174.0800018310547,173.85000610351562,174.0800018310547,2267,0,0
2021-10-04 14:18:00-04:00,174.07000732421875,174.1699981689453,174.07000732421875,174.07000732421875,1615,0,0
2021-10-04 14:19:00-04:00,174.00999450683594,174.00999450683594,174.00999450683594,174.00999450683594,1276,0,0
2021-10-04 14:21:00-04:00,173.89999389648438,174.02000427246094,173.89999389648438,174.02000427246094,425,0,0
2021-10-04 14:22:00-04:00,173.89500427246094,174.11000061035156,173.86000061035156,174.11000061035156,989,0,0
2021-10-04 14:23:00-04:00,174.02000427246094,174.02000427246094,174.02000427246094,174.02000427246094,314,0,0
2021-10-04 14:24:00-04:00,173.92999267578125,173.92999267578125,173.92999267578125,173.92999267578125,359,0,0
2021-10-04 14:25:00-04:00,173.8000030517578,173.8000030517578,173.57000732421875,173.6199951171875,1587,0,0
2021-10-04 14:26:00-04:00,173.59840393066406,173.60000610351562,173.59840393066406,173.60000610351562,546,0,0
2021-10-04 14:27:00-04:00,173.64990234375,173.64990234375,173.49000549316406,173.49000549316406,1193,0,0
2021-10-04 14:28:00-04:00,173.57000732421875,173.57000732421875,173.39999389648438,173.39999389648438,723,0,0
2021-10-04 14:29:00-04:00,173.42999267578125,173.42999267578125,173.42999267578125,173.42999267578125,676,0,0
2021-10-04 14:30:00-04:00,173.5,173.5,173.5,173.5,1040,0,0
2021-10-04 14:32:00-04:00,173.4199981689453,173.4199981689453,173.14999389648438,173.17999267578125,1931,0,0
2021-10-04 14:33:00-04:00,173.25,173.25,173.25,173.25,227,0,0
2021-10-04 14:34:00-04:00,173.3699951171875,173.3699951171875,173.3699951171875,173.3699951171875,570,0,0
2021-10-04 14:35:00-04:00,173.22000122070312,173.22000122070312,173.22000122070312,173.22000122070312,436,0,0
2021-10-04 14:36:00-04:00,173.32000732421875,173.32000732421875,173.2050018310547,173.2050018310547,1697,0,0
2021-10-04 14:37:00-04:00,173.27000427246094,173.27000427246094,173.27000427246094,173.27000427246094,623,0,0
2021-10-04 14:38:00-04:00,173.35000610351562,173.47999572753906,173.35000610351562,173.47000122070312,686,0,0
2021-10-04 14:39:00-04:00,173.33999633789062,173.3800048828125,173.33999633789062,173.3800048828125,1562,0,0
2021-10-04 14:40:00-04:00,173.21009826660156,173.21009826660156,173.21009826660156,173.21009826660156,352,0,0
2021-10-04 14:41:00-04:00,173.49000549316406,173.49000549316406,173.49000549316406,173.49000549316406,325,0,0
2021-10-04 14:42:00-04:00,173.3000030517578,173.5,173.27000427246094,173.5,1217,0,0
2021-10-04 14:43:00-04:00,173.51559448242188,173.52000427246094,173.51559448242188,173.52000427246094,1007,0,0
2021-10-04 14:44:00-04:00,173.39999389648438,173.4600067138672,173.14999389648438,173.24000549316406,2612,0,0
2021-10-04 14:45:00-04:00,173.1999969482422,173.1999969482422,172.97999572753906,172.99000549316406,4490,0,0
2021-10-04 14:46:00-04:00,173.13999938964844,173.3699951171875,173.1219940185547,173.27000427246094,2300,0,0
2021-10-04 14:47:00-04:00,173.1999969482422,173.1999969482422,172.35000610351562,172.4949951171875,10986,0,0
2021-10-04 14:48:00-04:00,172.36000061035156,172.47000122070312,172.02000427246094,172.2100067138672,6579,0,0
2021-10-04 14:49:00-04:00,172.33999633789062,172.47999572753906,172.33999633789062,172.4600067138672,3293,0,0
2021-10-04 14:50:00-04:00,172.4571075439453,172.4571075439453,172.3300018310547,172.3300018310547,2466,0,0
2021-10-04 14:51:00-04:00,172.27000427246094,172.27000427246094,172.1699981689453,172.27000427246094,899,0,0
2021-10-04 14:52:00-04:00,172.14999389648438,172.4600067138672,172.14999389648438,172.4600067138672,1697,0,0
2021-10-04 14:53:00-04:00,172.2100067138672,172.3300018310547,172.2100067138672,172.25999450683594,1422,0,0
2021-10-04 14:54:00-04:00,172.11000061035156,172.11000061035156,172.11000061035156,172.11000061035156,1424,0,0
2021-10-04 14:55:00-04:00,172.08999633789062,172.22999572753906,172.08999633789062,172.22999572753906,1835,0,0
2021-10-04 14:56:00-04:00,172.2100067138672,172.3000030517578,172.1199951171875,172.17919921875,2107,0,0
2021-10-04 14:57:00-04:00,172.1699981689453,172.22999572753906,172.1699981689453,172.17999267578125,1095,0,0
2021-10-04 14:58:00-04:00,172.05999755859375,172.1199951171875,171.69000244140625,171.8000030517578,14557,0,0
2021-10-04 14:59:00-04:00,171.89500427246094,171.89500427246094,171.8000030517578,171.80999755859375,1582,0,0
2021-10-04 15:00:00-04:00,171.89999389648438,172.02000427246094,171.89999389648438,172.02000427246094,1649,0,0
2021-10-04 15:01:00-04:00,172.19000244140625,172.38999938964844,172.19000244140625,172.28179931640625,2518,0,0
2021-10-04 15:02:00-04:00,172.13499450683594,172.3800048828125,172.13499450683594,172.35000610351562,1314,0,0
2021-10-04 15:03:00-04:00,172.47410583496094,172.82000732421875,172.47410583496094,172.82000732421875,6863,0,0
2021-10-04 15:04:00-04:00,173.0,173.139892578125,172.99000549316406,173.0,2212,0,0
2021-10-04 15:05:00-04:00,173.02000427246094,173.02000427246094,173.0,173.0,2906,0,0
2021-10-04 15:06:00-04:00,172.97999572753906,172.97999572753906,172.97999572753906,172.97999572753906,459,0,0
2021-10-04 15:07:00-04:00,172.7899932861328,172.7899932861328,172.6199951171875,172.6199951171875,1468,0,0
2021-10-04 15:08:00-04:00,172.6999969482422,172.6999969482422,172.6999969482422,172.6999969482422,331,0,0
